pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0098,6
16,n<=32,sr<=15%,kvB<=4k,kp<=512,0.1289,6
16,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.0232,6
16,n<=32,sr<=15%,kvB<=4k,kp=0,0.1205,6
16,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.1394,2
16,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.1068,2
16,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.1323,2
16,n<=32,sr<=40%,kvB<=16k,kp<=512,0.1453,2
16,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.1113,2
16,n<=32,sr<=40%,kvB<=16k,kp=0,0.1409,2
16,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.0914,2
16,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.1385,2
16,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.1563,2
16,n<=32,sr<=40%,kvB<=1k,kp<=512,0.1634,2
16,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.1462,2
16,n<=32,sr<=40%,kvB<=1k,kp=0,0.1919,2
16,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.0979,2
16,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.0818,2
16,n<=32,sr<=40%,kvB<=4k,kp<=4k,-0.0016,2
16,n<=32,sr<=40%,kvB<=4k,kp<=512,0.0966,2
16,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.0133,2
16,n<=32,sr<=40%,kvB<=4k,kp=0,0.0914,2
16,n<=32,sr<=5%,kvB<=16k,kp<=1k,0.1143,2
16,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.1162,2
16,n<=32,sr<=5%,kvB<=16k,kp<=4k,0.0912,2
16,n<=32,sr<=5%,kvB<=16k,kp<=512,0.1158,2
16,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.0604,2
16,n<=32,sr<=5%,kvB<=16k,kp=0,0.1156,2
16,n<=32,sr<=5%,kvB<=1k,kp<=1k,0.0004,2
16,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.0765,2
16,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.0693,2
16,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0815,2
16,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.0675,2
16,n<=32,sr<=5%,kvB<=1k,kp=0,0.1355,2
16,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.1291,2
16,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0959,2
16,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.0553,2
16,n<=32,sr<=5%,kvB<=4k,kp<=512,0.1379,2
16,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.0528,2
16,n<=32,sr<=5%,kvB<=4k,kp=0,0.1408,2
16,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.4212,2
16,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.3564,2
16,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.3658,2
16,n<=32,sr<=70%,kvB<=16k,kp<=512,0.3926,2
16,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.4602,2
16,n<=32,sr<=70%,kvB<=16k,kp=0,0.3592,2
16,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.0542,2
16,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.0916,2
16,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.1542,2
16,n<=32,sr<=70%,kvB<=1k,kp<=512,0.1223,2
16,n<=32,sr<=70%,kvB<=1k,kp<=8k,0.1236,2
16,n<=32,sr<=70%,kvB<=1k,kp=0,0.099,2
16,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.0734,2
16,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.0554,2
16,n<=32,sr<=70%,kvB<=4k,kp<=4k,-0.0134,2
16,n<=32,sr<=70%,kvB<=4k,kp<=512,0.0609,2
16,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.0282,2
16,n<=32,sr<=70%,kvB<=4k,kp=0,0.0518,2
16,n<=32,sr>70%,kvB<=16k,kp<=1k,1.1464,4
16,n<=32,sr>70%,kvB<=16k,kp<=2k,1.1463,4
16,n<=32,sr>70%,kvB<=16k,kp<=4k,1.0637,4
16,n<=32,sr>70%,kvB<=16k,kp<=512,1.2015,4
16,n<=32,sr>70%,kvB<=16k,kp<=8k,1.2877,4
16,n<=32,sr>70%,kvB<=16k,kp=0,1.2489,4
16,n<=32,sr>70%,kvB<=1k,kp<=1k,0.266,4
16,n<=32,sr>70%,kvB<=1k,kp<=2k,0.3366,4
16,n<=32,sr>70%,kvB<=1k,kp<=4k,0.4207,4
16,n<=32,sr>70%,kvB<=1k,kp<=512,0.3009,4
16,n<=32,sr>70%,kvB<=1k,kp<=8k,0.4406,4
16,n<=32,sr>70%,kvB<=1k,kp=0,0.259,4
16,n<=32,sr>70%,kvB<=4k,kp<=1k,0.0282,4
16,n<=32,sr>70%,kvB<=4k,kp<=2k,0.0614,4
16,n<=32,sr>70%,kvB<=4k,kp<=4k,0.0149,4
16,n<=32,sr>70%,kvB<=4k,kp<=512,0.0038,4
16,n<=32,sr>70%,kvB<=4k,kp<=8k,0.0845,4
16,n<=32,sr>70%,kvB<=4k,kp=0,-0.0259,4
16,n<=4,sr<=40%,kvB<=16k,kp<=1k,0.9837,2
16,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.9839,2
16,n<=4,sr<=40%,kvB<=16k,kp<=4k,0.9869,2
16,n<=4,sr<=40%,kvB<=16k,kp<=512,0.983,2
16,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.9687,2
16,n<=4,sr<=40%,kvB<=16k,kp=0,0.9862,2
16,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.1347,2
16,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.1111,2
